Name,Empirical formula,CAS,SMILES,Canonical SMILES,"Mw, g*mol-1","CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
1-(2-methoxyethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C10H12F6N2O5S2,863663-01-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O(C)CC[N+]=1C=CC=CC1,COCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,418.337,1.5,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(2-methoxyethyl)pyridin-1-ium chloride,C8H12ClNO,209679-88-9,[Cl-].O(C)CC[N+]=1C=CC=CC1,COCC[n+]1ccccc1.[Cl-],173.643,>20,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(3-hydroxypropyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C10H12F6N2O5S2,827027-29-2,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C1=CC=[N+](C=C1)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.OCCC[n+]1ccccc1,418.337,3.5,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(3-hydroxypropyl)pyridin-1-ium chloride,C8H12ClNO,187863-16-7,[Cl-].C1=CC=[N+](C=C1)CCCO,OCCC[n+]1ccccc1.[Cl-],173.643,>20,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(3-methoxypropyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C11H14F6N2O5S2,1049752-00-2,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O(C)CCC[N+]=1C=CC=CC1,COCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,432.364,2.4,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(3-methoxypropyl)pyridin-1-ium chloride,C9H14ClNO,1012794-07-8,[Cl-].O(C)CCC[N+]=1C=CC=CC1,COCCC[n+]1ccccc1.[Cl-],187.67,>20,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(4-(cinnamoyloxy)butyl)pyridin-1-ium chloride,C18H20ClNO2,,O=C(/C=C/C1=CC=CC=C1)OCCCC[N+]2=CC=CC=C2.[Cl-],O=C(/C=C/c1ccccc1)OCCCC[n+]1ccccc1.[Cl-],317.816,2.23,1.23-3.22 (CI),24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,
1-(4-(cinnamoyloxy)butyl)pyridin-1-ium cinnamate,C27H27NO4,,O=C(/C=C/C1=CC=CC=C1)[O-].O=C(/C=C/C2=CC=CC=C2)OCCCC[N+]3=CC=CC=C3,O=C(/C=C/c1ccccc1)OCCCC[n+]1ccccc1.O=C([O-])/C=C/c1ccccc1,429.516,1.06,0.98-1.14 (CI),24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,
1-(4-(dodecanoyloxy)butyl)pyridin-1-ium chloride,C21H36ClNO2,,CCCCCCCCCCCC(OCCCC[N+]1=CC=CC=C1)=O.[Cl-],CCCCCCCCCCCC(=O)OCCCC[n+]1ccccc1.[Cl-],369.977,0.46,0.38-0.54 (CI),24,HEK293T,MTS,"Vavina, 2024, J. Mol. Liq.",10.1016/j.molliq.2024.125483,
1-(4-(palmitoyloxy)butyl)pyridin-1-ium chloride,C25H44ClNO2,,CCCCCCCCCCCCCCCC(OCCCC[N+]1=CC=CC=C1)=O.[Cl-],CCCCCCCCCCCCCCCC(=O)OCCCC[n+]1ccccc1.[Cl-],426.085,0.24,0.18-0.29 (CI),24,HEK293T,MTS,"Vavina, 2024, J. Mol. Liq.",10.1016/j.molliq.2024.125483,
1-(4-(stearoyloxy)butyl)pyridin-1-ium chloride,C27H48ClNO2,,CCCCCCCCCCCCCCCCCC(OCCCC[N+]1=CC=CC=C1)=O.[Cl-],CCCCCCCCCCCCCCCCCC(=O)OCCCC[n+]1ccccc1.[Cl-],454.139,0.11,0.07-0.14 (CI),24,HEK293T,MTS,"Vavina, 2024, J. Mol. Liq.",10.1016/j.molliq.2024.125483,
1-(4-(tetradecanoyloxy)butyl)pyridin-1-ium chloride,C23H40ClNO2,,CCCCCCCCCCCCCC(OCCCC[N+]1=CC=CC=C1)=O.[Cl-],CCCCCCCCCCCCCC(=O)OCCCC[n+]1ccccc1.[Cl-],398.031,0.27,0.23-0.32 (CI),24,HEK293T,MTS,"Vavina, 2024, J. Mol. Liq.",10.1016/j.molliq.2024.125483,
1-(4-(tridecanoyloxy)butyl)pyridin-1-ium chloride,C22H38ClNO2,,CCCCCCCCCCCCC(OCCCC[N+]1=CC=CC=C1)=O.[Cl-],CCCCCCCCCCCCC(=O)OCCCC[n+]1ccccc1.[Cl-],384.004,0.36,0.33-0.39 (CI),24,HEK293T,MTS,"Vavina, 2024, J. Mol. Liq.",10.1016/j.molliq.2024.125483,
1-(4-(undecanoyloxy)butyl)pyridin-1-ium chloride,C20H34ClNO2,,CCCCCCCCCCC(OCCCC[N+]1=CC=CC=C1)=O.[Cl-],CCCCCCCCCCC(=O)OCCCC[n+]1ccccc1.[Cl-],355.95,0.47,0.40-0.54 (CI),24,HEK293T,MTS,"Vavina, 2024, J. Mol. Liq.",10.1016/j.molliq.2024.125483,
1-(4-acetoxybutyl)pyridin-1-ium chloride,C11H16ClNO2,,O=C(OCCCC[N+]1=CC=CC=C1)C.[Cl-],CC(=O)OCCCC[n+]1ccccc1.[Cl-],229.707,33.3,29.21-37.39 (CI),24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,
1-(4-hydroxybutyl)pyridin-1-ium chloride,C9H14ClNO,1267474-36-1,[Cl-].OCCCC[N+]=1C=CC=CC1,OCCCC[n+]1ccccc1.[Cl-],187.67,156.15,127.01-185.29 (CI),24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,
1-(4-hydroxybutyl)pyridin-1-ium cinnamate,C18H21NO3,,OCCCC[N+]1=CC=CC=C1.O=C([O-])/C=C/C2=CC=CC=C2,O=C([O-])/C=C/c1ccccc1.OCCCC[n+]1ccccc1,299.37,6.5,3.97-9.04 (CI),24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,Tm - 48-50
"1-(butoxymethyl)-3-hydroxypyridin-1-ium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C17H20N2O5S,1127350-80-4,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.OC1=CC=C[N+](=C1)COCCCC,CCCCOC[n+]1cccc(O)c1.O=C1[N-]S(=O)(=O)c2ccccc21,364.423,4.5,0.43 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
"1-(butoxymethyl)-3-hydroxypyridin-1-ium 6-methyl-4-oxo-4H-1,2,3-oxathiazin-3-ide 2,2-dioxide",C14H20N2O6S,1127350-74-6,O=C1[N-]S(=O)(=O)OC(=C1)C.OC1=CC=C[N+](=C1)COCCCC,CC1=CC(=O)[N-]S(=O)(=O)O1.CCCCOC[n+]1cccc(O)c1,344.389,5.2,0.36 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
1-(cyanomethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C9H7F6N3O4S2,1017553-46-6,N#CC[N+]=1C=CC=CC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N#CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,399.294,3.2,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(cyanomethyl)pyridin-1-ium chloride,C7H7ClN2,17281-59-3,[Cl-].N#CC[N+]=1C=CC=CC1,N#CC[n+]1ccccc1.[Cl-],154.6,6.1,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(ethoxymethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C10H12F6N2O5S2,1049751-98-5,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O(C[N+]=1C=CC=CC1)CC,CCOC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,418.337,1.3,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-(ethoxymethyl)pyridin-1-ium chloride,C8H12ClNO,21379-36-2,[Cl-].O(C[N+]=1C=CC=CC1)CC,CCOC[n+]1ccccc1.[Cl-],173.643,2.1,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-allylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C10H10F6N2O4S2,887615-73-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=CC[N+]=1C=CC=CC1,C=CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,400.322,2.24,0.17 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-allylpyridin-1-ium chloride,C8H10ClN,25965-81-5,[Cl-].C=CC[N+]=1C=CC=CC1,C=CC[n+]1ccccc1.[Cl-],155.628,7.95,0.79 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-benzylpyridin-1-ium bromide,C12H12BrN,2589-31-3,[Br-].C=1C=CC(=CC1)C[N+]=2C=CC=CC2,[Br-].c1ccc(C[n+]2ccccc2)cc1,250.139,2.51,0.34 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-benzylpyridin-1-ium bromide,C12H12BrN,2589-31-3,[Br-].C=1C=CC(=CC1)C[N+]=2C=CC=CC2,[Br-].c1ccc(C[n+]2ccccc2)cc1,250.139,3.28,0.57 (SE),24,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-benzylpyridin-1-ium bromide,C12H12BrN,2589-31-3,[Br-].C=1C=CC(=CC1)C[N+]=2C=CC=CC2,[Br-].c1ccc(C[n+]2ccccc2)cc1,250.139,0.53,0.04 (SE),24,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing without FBS
1-benzylpyridin-1-ium bromide,C12H12BrN,2589-31-3,[Br-].C=1C=CC(=CC1)C[N+]=2C=CC=CC2,[Br-].c1ccc(C[n+]2ccccc2)cc1,250.139,0.1372,,48,K562,SRB,"Starling, 2022, J. Mol. Struct.",10.1016/j.molstruc.2021.132062,
1-benzylpyridin-1-ium bromide,C12H12BrN,2589-31-3,[Br-].C=1C=CC(=CC1)C[N+]=2C=CC=CC2,[Br-].c1ccc(C[n+]2ccccc2)cc1,250.139,>0.3,,48,SK-OV-3,SRB,"Starling, 2022, J. Mol. Struct.",10.1016/j.molstruc.2021.132062,
1-benzylpyridin-1-ium bromide,C12H12BrN,2589-31-3,[Br-].C=1C=CC(=CC1)C[N+]=2C=CC=CC2,[Br-].c1ccc(C[n+]2ccccc2)cc1,250.139,0.2808,,48,DU-145,SRB,"Starling, 2022, J. Mol. Struct.",10.1016/j.molstruc.2021.132062,
1-benzylpyridin-1-ium bromide,C12H12BrN,2589-31-3,[Br-].C=1C=CC(=CC1)C[N+]=2C=CC=CC2,[Br-].c1ccc(C[n+]2ccccc2)cc1,250.139,>0.3,,48,MRC-5,SRB,"Starling, 2022, J. Mol. Struct.",10.1016/j.molstruc.2021.132062,
1-butyl-2-methylpyridin-1-ium chloride,C10H16ClN,112400-85-8,[Cl-].C=1C=C[N+](=C(C1)C)CCCC,CCCC[n+]1ccccc1C.[Cl-],185.698,18.69,16.97-20.41 (CI),24,U937,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-2-methylpyridin-1-ium chloride,C10H16ClN,112400-85-8,[Cl-].C=1C=C[N+](=C(C1)C)CCCC,CCCC[n+]1ccccc1C.[Cl-],185.698,29.62,27.72-31.52 (CI),24,Jurkat,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-2-methylpyridin-1-ium chloride,C10H16ClN,112400-85-8,[Cl-].C=1C=C[N+](=C(C1)C)CCCC,CCCC[n+]1ccccc1C.[Cl-],185.698,13.46,12.16-14.76 (CI),24,HL60,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-2-methylpyridin-1-ium chloride,C10H16ClN,112400-85-8,[Cl-].C=1C=C[N+](=C(C1)C)CCCC,CCCC[n+]1ccccc1C.[Cl-],185.698,35.01,32.51-37.51 (CI),24,K562,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-2-methylpyridin-1-ium chloride,C10H16ClN,112400-85-8,[Cl-].C=1C=C[N+](=C(C1)C)CCCC,CCCC[n+]1ccccc1C.[Cl-],185.698,93.38,84.5-102.26 (CI),24,HEK293,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-2-methylpyridin-1-ium chloride,C10H16ClN,112400-85-8,[Cl-].C=1C=C[N+](=C(C1)C)CCCC,CCCC[n+]1ccccc1C.[Cl-],185.698,54.63,49.64-59.62 (CI),24,A549,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-2-methylpyridin-1-ium chloride,C10H16ClN,112400-85-8,[Cl-].C=1C=C[N+](=C(C1)C)CCCC,CCCC[n+]1ccccc1C.[Cl-],185.698,47.18,42.61-51.75 (CI),24,A2780,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-2-methylpyridin-1-ium tetrafluoroborate,C10H16BF4N,286453-46-1,F[B-](F)(F)F.C=1C=C[N+](=C(C1)C)CCCC,CCCC[n+]1ccccc1C.F[B-](F)(F)F,237.049,1.778,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 3.25 (uM).
"1-butyl-3,4-dimethylpyridin-1-ium tetrafluoroborate",C11H18BF4N,952429-71-9,F[B-](F)(F)F.C=1C=[N+](C=C(C1C)C)CCCC,CCCC[n+]1ccc(C)c(C)c1.F[B-](F)(F)F,251.076,1.047,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 3.02 (uM).
"1-butyl-3,5-dimethylpyridin-1-ium tetrafluoroborate",C11H18BF4N,952429-72-0,F[B-](F)(F)F.C=1C(=C[N+](=CC1C)CCCC)C,CCCC[n+]1cc(C)cc(C)c1.F[B-](F)(F)F,251.076,1.778,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 3.25 (uM).
1-butyl-3-methylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C12H16F6N2O4S2,344790-86-9,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCC[N+]1=CC=CC(=C1)C,CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,430.392,2.81,0.28 (SD),72,NHDF,MTS,"Musiał, 2021, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.1c02277,
1-butyl-3-methylpyridin-1-ium chloride,C10H16ClN,125652-55-3,[Cl-].C=1C=C(C=[N+](C1)CCCC)C,CCCC[n+]1cccc(C)c1.[Cl-],185.698,10.77,9.67-11.87 (CI),24,U937,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-3-methylpyridin-1-ium chloride,C10H16ClN,125652-55-3,[Cl-].C=1C=C(C=[N+](C1)CCCC)C,CCCC[n+]1cccc(C)c1.[Cl-],185.698,9.08,8.28-9.88 (CI),24,Jurkat,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-3-methylpyridin-1-ium chloride,C10H16ClN,125652-55-3,[Cl-].C=1C=C(C=[N+](C1)CCCC)C,CCCC[n+]1cccc(C)c1.[Cl-],185.698,4.13,3.73-4.53 (CI),24,HL60,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-3-methylpyridin-1-ium chloride,C10H16ClN,125652-55-3,[Cl-].C=1C=C(C=[N+](C1)CCCC)C,CCCC[n+]1cccc(C)c1.[Cl-],185.698,5.38,4.68-6.08 (CI),24,K562,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-3-methylpyridin-1-ium chloride,C10H16ClN,125652-55-3,[Cl-].C=1C=C(C=[N+](C1)CCCC)C,CCCC[n+]1cccc(C)c1.[Cl-],185.698,21.08,18.88-23.28 (CI),24,HEK293,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-3-methylpyridin-1-ium chloride,C10H16ClN,125652-55-3,[Cl-].C=1C=C(C=[N+](C1)CCCC)C,CCCC[n+]1cccc(C)c1.[Cl-],185.698,15.12,13.66-16.58 (CI),24,A549,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-3-methylpyridin-1-ium chloride,C10H16ClN,125652-55-3,[Cl-].C=1C=C(C=[N+](C1)CCCC)C,CCCC[n+]1cccc(C)c1.[Cl-],185.698,12.81,11.67-13.95 (CI),24,A2780,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butyl-3-methylpyridin-1-ium tetrafluoroborate,C10H16BF4N,597581-48-1,F[B-](F)(F)F.CCCC[N+]1=CC=CC(=C1)C,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,237.049,1.995,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 3.3 (uM).
1-butyl-4-(dimethylamino)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C13H19F6N3O4S2,900797-79-7,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=[N+](C=CC1N(C)C)CCCC,CCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,459.434,0.05,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-butyl-4-(dimethylamino)pyridin-1-ium bromide,C11H19BrN2,89389-93-5,[Br-].C=1C=[N+](C=CC1N(C)C)CCCC,CCCC[n+]1ccc(N(C)C)cc1.[Br-],259.191,0.05163,0.0026 (ND),72,HCT-116,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-butyl-4-(dimethylamino)pyridin-1-ium bromide,C11H19BrN2,89389-93-5,[Br-].C=1C=[N+](C=CC1N(C)C)CCCC,CCCC[n+]1ccc(N(C)C)cc1.[Br-],259.191,>0.060,,72,WI-38,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-butyl-4-(dimethylamino)pyridin-1-ium chloride,C11H19ClN2,82522-15-4,[Cl-].C=1C=[N+](C=CC1N(C)C)CCCC,CCCC[n+]1ccc(N(C)C)cc1.[Cl-],214.74,0.085,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-butyl-4-methylpyridin-1-ium hexafluorophosphate(V),C10H16F6NP,401788-99-6,F[P-](F)(F)(F)(F)F.C=1C=[N+](C=CC1C)CCCC,CCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F,295.207,>1,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) 3 (uM).
1-butyl-4-methylpyridin-1-ium tetrafluoroborate,C10H16BF4N,343952-33-0,F[B-](F)(F)F.C=1C=[N+](C=CC1C)CCCC,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,237.049,0.933,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 2.97 (uM).
1-butylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C11H14F6N2O4S2,187863-42-9,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.365,1.67,0.18 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-butylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C11H14F6N2O4S2,187863-42-9,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.365,1.39,0.3 (SD),72,NHDF,MTS,"Musiał, 2021, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.1c02277,
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,3.19,0.55 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,6.11,0.91 (SE),24,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,1.72,0.25 (SE),24,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing without FBS
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,1.725,0.1771 (ND),48,HeLa,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,6.439,0.8727 (ND),48,MCF-7,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,3.756,0.7244 (ND),48,BGM,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,1.998,0.2059 (ND),48,EA.hy926,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,7.943,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 3.9 (uM).
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,8,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,>0.060,,72,HCT-116,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-butylpyridin-1-ium bromide,C9H14BrN,874-80-6,[Br-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Br-],216.122,>0.060,,72,WI-38,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,30.35,27.36-33.65 (CI),24,Colo320HSR,MTS,"Egorova, 2020, J. Mol. Liq.",10.1016/j.molliq.2019.111751,
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,38.28,22.20-54.36 (CI),24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,96.12,91.82-100.42 (CI),24,U937,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,37.86,35.76-39.96 (CI),24,Jurkat,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,29.13,26.93-31.33 (CI),24,HL60,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
