Name,Empirical formula,CAS,SMILES,Canonical SMILES,Mw. g*mol-1,"CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
(Z)-(2-(methoxycarbonyl)-3-(p-tolyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H34BrO5P,2664079-72-3,[P+](C/C(=C\C1=CC=C(C)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],621.508,0.00034,0.0002 (SEM),72,MIA PaCa-2,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-(p-tolyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H34BrO5P,2664079-72-3,[P+](C/C(=C\C1=CC=C(C)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],621.508,0.00258,0.0012 (SEM),72,WiDr,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-(p-tolyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H34BrO5P,2664079-72-3,[P+](C/C(=C\C1=CC=C(C)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],621.508,0.00523,0.0025 (SEM),72,4T1,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-(p-tolyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H34BrO5P,2664079-72-3,[P+](C/C(=C\C1=CC=C(C)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],621.508,0.00278,0.0011 (SEM),72,67NR,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-phenylallyl)tris(4-methoxyphenyl)phosphonium bromide,C32H32BrO5P,2664079-70-1,[P+](C/C(=C\C1=CC=CC=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccccc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],607.481,0.00267,0.0007 (SEM),72,MCF-7,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-phenylallyl)tris(4-methoxyphenyl)phosphonium bromide,C32H32BrO5P,2664079-70-1,[P+](C/C(=C\C1=CC=CC=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccccc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],607.481,0.00927,0.0014 (SEM),72,MDA-MB-231,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-phenylallyl)tris(4-methoxyphenyl)phosphonium bromide,C32H32BrO5P,2664079-70-1,[P+](C/C(=C\C1=CC=CC=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccccc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],607.481,0.00459,0.0031 (SEM),72,MIA PaCa-2,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-phenylallyl)tris(4-methoxyphenyl)phosphonium bromide,C32H32BrO5P,2664079-70-1,[P+](C/C(=C\C1=CC=CC=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccccc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],607.481,0.00274,0.0049 (SEM),72,WiDr,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-phenylallyl)tris(4-methoxyphenyl)phosphonium bromide,C32H32BrO5P,2664079-70-1,[P+](C/C(=C\C1=CC=CC=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccccc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],607.481,0.0072,0.0049 (SEM),72,4T1,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(2-(methoxycarbonyl)-3-phenylallyl)tris(4-methoxyphenyl)phosphonium bromide,C32H32BrO5P,2664079-70-1,[P+](C/C(=C\C1=CC=CC=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccccc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],607.481,0.00487,0.0018 (SEM),72,67NR,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00124,0.0005 (SEM),72,MCF-7,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00191,0.0004 (SEM),72,MDA-MB-231,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00073,0.0001 (SEM),72,MIA PaCa-2,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.0009,0.0004 (SEM),72,WiDr,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00121,0.0002 (SEM),72,4T1,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.0029,0.0004 (SEM),72,67NR,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00017,0.0001 (SEM),72,MCF-7,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00094,0.0004 (SEM),72,MDA-MB-231,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00029,0.0001 (SEM),72,MIA PaCa-2,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00081,0.0002 (SEM),72,WiDr,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00125,0.0002 (SEM),72,4T1,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31Br2O5P,2664079-84-7,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Br)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],686.377,0.00178,0.0003 (SEM),72,67NR,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.00064,0.0004 (SEM),72,MCF-7,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.0021,0.0003 (SEM),72,MDA-MB-231,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.00036,0.0001 (SEM),72,MIA PaCa-2,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.00095,0.0001 (SEM),72,WiDr,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.00086,0.0002 (SEM),72,4T1,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.00062,0.0001 (SEM),72,67NR,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,6.3e-05,0.0001 (SEM),72,MCF-7,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.00058,0.0001 (SEM),72,MDA-MB-231,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.0002,0.0001 (SEM),72,MIA PaCa-2,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.00014,0.0001 (SEM),72,WiDr,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.0005,0.0001 (SEM),72,4T1,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-bromophenyl)-2-(tert-butoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C35H37Br2O5P,2664079-86-9,[P+](C/C(=C\C1=CC=C(Br)C=C1)/C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COc1ccc([P+](C/C(=C\c2ccc(Br)cc2)C(=O)OC(C)(C)C)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],728.458,0.00047,0.0001 (SEM),72,67NR,SRB,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-chlorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrClO5P,2664079-82-5,[P+](C/C(=C\C1=CC=C(Cl)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Cl)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],641.926,0.00137,0.0002 (SEM),72,MCF-7,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-chlorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrClO5P,2664079-82-5,[P+](C/C(=C\C1=CC=C(Cl)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Cl)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],641.926,0.00301,0.0005 (SEM),72,MDA-MB-231,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-chlorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrClO5P,2664079-82-5,[P+](C/C(=C\C1=CC=C(Cl)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Cl)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],641.926,0.00059,0.0002 (SEM),72,MIA PaCa-2,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-chlorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrClO5P,2664079-82-5,[P+](C/C(=C\C1=CC=C(Cl)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Cl)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],641.926,0.00132,0.0004 (SEM),72,WiDr,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-chlorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrClO5P,2664079-82-5,[P+](C/C(=C\C1=CC=C(Cl)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(Cl)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],641.926,0.00098,0.0001 (SEM),72,4T1,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-cyanophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H31BrNO5P,2664079-74-5,[P+](C/C(=C\C1=CC=C(C#N)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C#N)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],632.491,0.00449,0.0004 (SEM),72,MCF-7,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-cyanophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H31BrNO5P,2664079-74-5,[P+](C/C(=C\C1=CC=C(C#N)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C#N)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],632.491,0.0125,0.0013 (SEM),72,MDA-MB-231,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-cyanophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H31BrNO5P,2664079-74-5,[P+](C/C(=C\C1=CC=C(C#N)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C#N)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],632.491,0.00786,0.0017 (SEM),72,MIA PaCa-2,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
