GT_0,GT_1,GT_2,GT_3,GT_4,GT_5,GT_6,GT_7,GT_8,GT_9,GT_10,GT_11,GT_12,GT_13,GT_14,GT_15,GT_16,GT_17,GT_18,GT_19,GT_20,GT_21,GT_22,GT_23,GT_24,GT_25,GT_26,GT_27,GT_28,GT_29,GT_30,GT_31,GT_32,GT_33,GT_34,GT_35,GT_36,GT_37,GT_38,GT_39,GT_40,GT_41,GT_42,GT_43,GT_44,GT_45,GT_46,GT_47,GT_48,GT_49,GT_50,GT_51,GT_52,GT_53,GT_54,GT_55,GT_56,GT_57,GT_58,GT_59,GT_60,GT_61,GT_62,GT_63
2.8782177,-1.7844048,-3.4065602,-8.802316,-1.9230803,-0.98777527,1.9757996,13.094394,-2.606214,5.3596654,3.2429688,-8.872429,3.3457887,4.695044,5.166287,-3.1326394,-2.7097275,4.083121,2.2789197,1.5525223,7.6186905,-4.1709275,4.946602,7.2483416,2.792022,-7.583593,7.2534,5.2907524,1.9600688,-2.9916475,-14.036677,-5.9142065,-7.876183,-0.047975846,-0.43519497,-1.7195598,6.018468,-12.406774,-2.2368762,-2.8198178,4.114573,-3.6773055,-3.5659235,-3.378256,-1.4335095,7.5352807,1.1350226,-0.9973648,2.257923,6.83238,2.0225654,4.894254,1.7944824,-4.4838185,4.06593,7.530601,-0.58020216,-4.3973775,2.5311015,5.3220105,3.958004,-7.575254,6.6839414,5.02291
2.8782177,-1.7844048,-3.4065602,-8.802316,-1.9230803,-0.98777527,1.9757996,13.094394,-2.606214,5.3596654,3.2429688,-8.872429,3.3457887,4.695044,5.166287,-3.1326394,-2.7097275,4.083121,2.2789197,1.5525223,7.6186905,-4.1709275,4.946602,7.2483416,2.792022,-7.583593,7.2534,5.2907524,1.9600688,-2.9916475,-14.036677,-5.9142065,-7.876183,-0.047975846,-0.43519497,-1.7195598,6.018468,-12.406774,-2.2368762,-2.8198178,4.114573,-3.6773055,-3.5659235,-3.378256,-1.4335095,7.5352807,1.1350226,-0.9973648,2.257923,6.83238,2.0225654,4.894254,1.7944824,-4.4838185,4.06593,7.530601,-0.58020216,-4.3973775,2.5311015,5.3220105,3.958004,-7.575254,6.6839414,5.02291
2.4600065,-2.143028,-2.3219764,-6.4683886,-1.724081,-0.3835674,1.7128273,9.611529,-1.5114989,4.2101464,1.6840134,-7.2447863,2.1292331,2.7024043,3.7098937,-1.6145447,-1.4813895,2.7811806,1.4925147,0.9472511,5.462137,-3.259834,4.207169,4.4954996,1.7782085,-5.2678266,4.0735316,4.7286935,1.3003948,-2.4008253,-10.06213,-3.4246824,-6.114753,0.30856898,-0.7995565,-1.342975,3.9673088,-8.872097,-0.9549576,-2.0577278,3.579608,-2.817888,-1.7528288,-1.8287251,-0.6629853,4.887359,0.7895404,0.22065507,2.123324,5.774143,0.9731461,3.9252088,1.0764705,-2.6079173,2.896525,5.165063,-1.547796,-4.0793366,2.671078,3.183046,3.162921,-6.1030226,5.1465855,4.069462
2.4923255,-1.8484275,-2.920529,-7.712564,-1.8021001,-0.7990056,1.8330007,11.548337,-2.1508172,4.769608,2.521962,-7.9074745,2.8773732,3.9932437,4.506447,-2.5488882,-2.183653,3.6428304,2.0772543,1.2312403,6.6361012,-3.7932262,4.4576693,6.1988955,2.4462852,-6.685263,6.1793127,4.913572,1.5477463,-2.7464232,-12.379514,-4.882732,-6.9802895,0.12346847,-0.45830262,-1.5430222,5.0023584,-10.822729,-1.916455,-2.4346435,3.7014813,-3.1270657,-2.875514,-2.94643,-1.189871,6.5500855,1.0726103,-0.6822355,2.0720744,6.223647,1.6511713,4.3066287,1.3933594,-3.5917208,3.4810429,6.371932,-0.9124272,-4.0135922,2.3949986,4.5971465,3.3838112,-6.560791,5.909975,4.4612594
1.9368241,-1.8340868,-2.1104226,-6.0991974,-1.4745283,-0.4467665,1.596042,9.403739,-1.8396839,4.6387477,2.0279233,-6.8898096,2.2006004,3.0672567,3.1609864,-1.6442859,-1.5017984,2.8106701,1.8283812,0.7010649,5.7567773,-2.7234051,4.1131773,4.6954236,1.998036,-5.142173,4.3635445,4.5218825,1.3062743,-2.3156621,-9.830452,-3.805162,-6.250196,-0.07715904,-0.69063187,-1.3333472,3.8478124,-9.159144,-1.1467404,-2.2531893,3.3605552,-2.1824293,-1.6492374,-2.23219,-1.0183204,5.3390117,0.618816,0.06213352,2.0717943,5.69434,1.1033013,3.5993116,0.76049894,-2.795126,2.456491,5.1641097,-1.5604799,-3.7756665,2.567968,3.6563325,2.8099198,-5.627536,4.743816,3.777257
2.2909503,-2.0155358,-2.2176185,-6.354342,-1.6033845,-0.39843503,1.6786065,9.579646,-1.7054054,4.5030737,1.8590637,-7.1767445,2.1537516,2.868824,3.4805167,-1.6402279,-1.5178916,2.804267,1.6875645,0.83014864,5.689771,-2.9930573,4.219368,4.644181,1.9040898,-5.276573,4.196171,4.6559477,1.3118349,-2.3875651,-10.035472,-3.6273441,-6.247123,0.1112301,-0.8029235,-1.3546927,3.9456983,-9.122975,-1.0406305,-2.2042172,3.507037,-2.5293956,-1.6694678,-2.019083,-0.8293562,5.1532397,0.7186006,0.17955793,2.154261,5.823089,1.0615124,3.8048885,0.921576,-2.728405,2.6614082,5.2442966,-1.5869032,-3.9835694,2.6875885,3.4284394,3.0270374,-5.9514985,4.9701524,3.97242
2.2920969,-2.027518,-2.2145994,-6.3542657,-1.6022408,-0.39081192,1.6796074,9.586122,-1.7045635,4.514084,1.8616644,-7.1915727,2.1574492,2.874249,3.4741373,-1.634499,-1.50918,2.7983797,1.6835655,0.82353806,5.6945543,-2.9947906,4.230514,4.645792,1.9013385,-5.2670956,4.1797585,4.6747246,1.3137451,-2.3838975,-10.024538,-3.624526,-6.255479,0.10312598,-0.804962,-1.3556335,3.948225,-9.129043,-1.026473,-2.203287,3.5236502,-2.5299578,-1.6638188,-2.0188122,-0.82482564,5.160889,0.71320724,0.18140684,2.1611183,5.833992,1.0469464,3.8114831,0.9229806,-2.7272341,2.667605,5.2442284,-1.5981966,-3.9961736,2.7004964,3.4218674,3.036526,-5.963411,4.9758654,3.9864974
2.1994243,-2.123884,-2.122771,-6.2659187,-1.509113,-0.28724036,1.6765616,9.662138,-1.8113496,4.849705,2.0259926,-7.363474,2.2493892,3.0815964,3.2316847,-1.5677149,-1.3901714,2.7191691,1.7251878,0.64586306,5.895256,-2.8577104,4.3831124,4.7721386,1.9252677,-5.1117134,4.0122004,4.9270177,1.3558558,-2.3064635,-9.828289,-3.718741,-6.4532304,-0.1426428,-0.8146454,-1.3796254,3.9882689,-9.374629,-0.864309,-2.274242,3.7409093,-2.3607805,-1.5554557,-2.1547084,-0.87910813,5.451463,0.58641917,0.15679747,2.2817993,6.0143566,0.86563784,3.8313217,0.85643923,-2.7849298,2.6426892,5.2869987,-1.7699705,-4.125942,2.8955495,3.484686,3.0949824,-6.0570364,4.9656043,4.1455708
2.20783,-2.0413654,-2.154369,-6.2804804,-1.530418,-0.34650093,1.6714439,9.613711,-1.7989776,4.7343483,1.9851369,-7.25293,2.2139716,3.0180392,3.3062003,-1.6104822,-1.457998,2.7648132,1.7409225,0.7113105,5.836356,-2.8699362,4.296275,4.742903,1.9368466,-5.1896486,4.1309223,4.7815022,1.3384203,-2.339391,-9.920915,-3.719449,-6.374797,-0.05793667,-0.80168045,-1.3705193,3.9677103,-9.301357,-0.9695364,-2.2681,3.613112,-2.3847,-1.6044285,-2.134482,-0.895794,5.3621345,0.63690746,0.1503811,2.2240906,5.9244423,0.97621655,3.791217,0.85922074,-2.7822561,2.611973,5.2805395,-1.6792427,-4.0345955,2.7920568,3.5114405,3.0324926,-5.9753475,4.935255,4.0412836
2.211099,-2.0092752,-2.1666572,-6.2861443,-1.5387033,-0.36954674,1.6694537,9.594879,-1.7941663,4.6894875,1.9692488,-7.2099414,2.2001984,2.9933226,3.3351793,-1.6271142,-1.4843751,2.7825632,1.7470415,0.7367622,5.8134513,-2.8746908,4.262505,4.7315335,1.9413495,-5.219956,4.1770916,4.724912,1.3316398,-2.3521962,-9.956934,-3.719724,-6.3442955,-0.02499545,-0.79663855,-1.3669782,3.959715,-9.272863,-1.0104581,-2.2657113,3.563413,-2.3940022,-1.6234736,-2.1266158,-0.90228295,5.327395,0.6565419,0.14788583,2.2016482,5.8894763,1.0192198,3.7756212,0.8603023,-2.7812164,2.6000278,5.278028,-1.6439598,-3.9990714,2.7518096,3.521844,3.008191,-5.9435787,4.923453,4.000728
2.2039926,-2.0790367,-2.1399438,-6.2738323,-1.5206918,-0.3194472,1.6737803,9.635819,-1.8046256,4.7870116,2.0037882,-7.3033967,2.2301404,3.0470545,3.272182,-1.590958,-1.4270337,2.7439754,1.7337391,0.68143237,5.8632455,-2.8643546,4.3359184,4.75625,1.9315606,-5.15407,4.076723,4.847933,1.34638,-2.324359,-9.878629,-3.7191265,-6.4106035,-0.096606836,-0.80759925,-1.3746765,3.9770963,-9.334807,-0.9214978,-2.2709038,3.671454,-2.3737803,-1.5820712,-2.1437156,-0.8881766,5.402915,0.6138586,0.15331031,2.2504358,5.965491,0.925735,3.8095255,0.857951,-2.7834768,2.6259956,5.2834883,-1.720662,-4.0762973,2.8393035,3.4992263,3.06102,-6.012641,4.9491105,4.088893
2.289867,-2.0042193,-2.2204695,-6.354414,-1.6044648,-0.40563464,1.6776612,9.573528,-1.7062002,4.492675,1.8566077,-7.16274,2.1502595,2.8637002,3.486541,-1.6456385,-1.5261194,2.8098273,1.6913413,0.83639187,5.685253,-2.9914203,4.208841,4.6426597,1.9066882,-5.2855244,4.2116723,4.6382146,1.3100308,-2.3910291,-10.045798,-3.630006,-6.2392306,0.118884,-0.8009983,-1.3538042,3.9433115,-9.117244,-1.0540013,-2.2050962,3.4913461,-2.5288649,-1.6748033,-2.0193386,-0.8336351,5.146015,0.72369426,0.17781176,2.147785,5.812792,1.0752691,3.7986598,0.9202495,-2.729511,2.6555555,5.244361,-1.5762372,-3.9716654,2.6753976,3.4346466,3.0180757,-5.940248,4.964757,3.9591234
2.2915154,-2.02144,-2.2161307,-6.3543043,-1.6028209,-0.39467874,1.6790997,9.582836,-1.7049905,4.508499,1.8603451,-7.184051,2.1555738,2.871497,3.4773731,-1.6374048,-1.513599,2.8013659,1.685594,0.82689124,5.692128,-2.9939113,4.22486,4.6449747,1.902734,-5.271903,4.188083,4.6652007,1.3127763,-2.385758,-10.030085,-3.6259553,-6.2512403,0.107236795,-0.803928,-1.3551564,3.9469433,-9.125964,-1.0336545,-2.203759,3.515223,-2.5296726,-1.6666842,-2.0189495,-0.8271237,5.157009,0.71594304,0.18046899,2.1576402,5.8284616,1.0543348,3.8081377,0.92226815,-2.727828,2.6644616,5.244263,-1.592468,-3.9897802,2.693949,3.425201,3.0317125,-5.9573684,4.9729676,3.9793563
2.417158,-1.9713659,-2.4514263,-6.6645846,-1.8062297,-0.58550864,1.7457584,9.799358,-1.6139536,4.111511,1.6812425,-7.1052423,2.1339142,2.6949701,3.9365792,-1.7812843,-1.7482046,3.0297678,1.6656688,1.1107333,5.544058,-3.3544087,4.09237,4.617379,1.9178997,-5.647312,4.663732,4.4904094,1.2831275,-2.5828295,-10.654109,-3.6354895,-6.1410937,0.49188757,-0.750043,-1.3301333,4.0073833,-9.058765,-1.3297242,-2.1249673,3.3104587,-2.8379993,-1.9728262,-1.9338776,-0.82234126,4.907099,0.92203665,0.14108667,2.0350678,5.7241507,1.3174597,3.9030867,1.0376364,-2.6940951,2.8459344,5.3114166,-1.3588955,-3.9200404,2.4718425,3.4746246,3.0293338,-5.963535,5.1975036,3.862278
2.3684154,-1.9014359,-2.420913,-6.602619,-1.7699921,-0.59856784,1.7210302,9.719763,-1.6505619,4.139216,1.7071123,-7.018559,2.1143286,2.7026389,3.8664231,-1.7905911,-1.7591966,3.0266087,1.7090888,1.092853,5.558598,-3.26199,4.0515447,4.618748,1.9444556,-5.632923,4.686665,4.406046,1.2817625,-2.5667615,-10.605701,-3.6665046,-6.1202044,0.4599435,-0.7476514,-1.3270973,3.9763594,-9.051161,-1.3669727,-2.1553695,3.2464128,-2.7483735,-1.9422288,-1.9637011,-0.865546,4.9245334,0.90852755,0.13667117,2.0196285,5.681541,1.3602875,3.8331044,0.991775,-2.7165854,2.7561042,5.303224,-1.338429,-3.8469572,2.4389114,3.520486,2.9614456,-5.8732123,5.1067624,3.7879086
2.161827,-2.51547,-1.9063097,-6.060769,-1.3362122,0.055299982,1.7116113,9.696738,-1.7370348,5.290091,2.1838534,-7.919642,2.4028807,3.3708582,2.9007902,-1.271159,-0.975548,2.4072886,1.540127,0.2757372,5.99691,-2.7720015,4.7391963,4.8059177,1.7697884,-4.5823793,3.2152247,5.5849714,1.3712194,-2.0485368,-9.081005,-3.527722,-6.7277355,-0.61177075,-0.8922611,-1.4510239,4.050739,-9.44478,-0.23887761,-2.19296,4.3048306,-2.372249,-1.2782748,-2.1412601,-0.63568795,5.7393055,0.36580214,0.2168837,2.4663646,6.347476,0.25559273,4.054523,0.92115086,-2.6921413,2.8557403,5.1521416,-2.2340946,-4.5956717,3.3202329,3.211863,3.4135466,-6.468882,5.107796,4.7044125
2.161827,-2.51547,-1.9063097,-6.060769,-1.3362122,0.055299982,1.7116113,9.696738,-1.7370348,5.290091,2.1838534,-7.919642,2.4028807,3.3708582,2.9007902,-1.271159,-0.975548,2.4072886,1.540127,0.2757372,5.99691,-2.7720015,4.7391963,4.8059177,1.7697884,-4.5823793,3.2152247,5.5849714,1.3712194,-2.0485368,-9.081005,-3.527722,-6.7277355,-0.61177075,-0.8922611,-1.4510239,4.050739,-9.44478,-0.23887761,-2.19296,4.3048306,-2.372249,-1.2782748,-2.1412601,-0.63568795,5.7393055,0.36580214,0.2168837,2.4663646,6.347476,0.25559273,4.054523,0.92115086,-2.6921413,2.8557403,5.1521416,-2.2340946,-4.5956717,3.3202329,3.211863,3.4135466,-6.468882,5.107796,4.7044125
2.161827,-2.51547,-1.9063097,-6.060769,-1.3362122,0.055299982,1.7116113,9.696738,-1.7370348,5.290091,2.1838534,-7.919642,2.4028807,3.3708582,2.9007902,-1.271159,-0.975548,2.4072886,1.540127,0.2757372,5.99691,-2.7720015,4.7391963,4.8059177,1.7697884,-4.5823793,3.2152247,5.5849714,1.3712194,-2.0485368,-9.081005,-3.527722,-6.7277355,-0.61177075,-0.8922611,-1.4510239,4.050739,-9.44478,-0.23887761,-2.19296,4.3048306,-2.372249,-1.2782748,-2.1412601,-0.63568795,5.7393055,0.36580214,0.2168837,2.4663646,6.347476,0.25559273,4.054523,0.92115086,-2.6921413,2.8557403,5.1521416,-2.2340946,-4.5956717,3.3202329,3.211863,3.4135466,-6.468882,5.107796,4.7044125
2.161827,-2.51547,-1.9063097,-6.060769,-1.3362122,0.055299982,1.7116113,9.696738,-1.7370348,5.290091,2.1838534,-7.919642,2.4028807,3.3708582,2.9007902,-1.271159,-0.975548,2.4072886,1.540127,0.2757372,5.99691,-2.7720015,4.7391963,4.8059177,1.7697884,-4.5823793,3.2152247,5.5849714,1.3712194,-2.0485368,-9.081005,-3.527722,-6.7277355,-0.61177075,-0.8922611,-1.4510239,4.050739,-9.44478,-0.23887761,-2.19296,4.3048306,-2.372249,-1.2782748,-2.1412601,-0.63568795,5.7393055,0.36580214,0.2168837,2.4663646,6.347476,0.25559273,4.054523,0.92115086,-2.6921413,2.8557403,5.1521416,-2.2340946,-4.5956717,3.3202329,3.211863,3.4135466,-6.468882,5.107796,4.7044125
2.1895604,-2.2362928,-2.033678,-6.151898,-1.4303843,-0.16406006,1.6909856,9.592958,-1.7361083,4.9327493,2.0567124,-7.53593,2.2875419,3.1596289,3.1459045,-1.444652,-1.2335597,2.5910268,1.627328,0.5154823,5.8523626,-2.8218865,4.4626384,4.739304,1.8398951,-4.895129,3.6887577,5.102685,1.3329623,-2.1912222,-9.489064,-3.587858,-6.4924364,-0.30452734,-0.8434465,-1.4115434,3.991982,-9.282287,-0.63367856,-2.2061596,3.885553,-2.4147196,-1.4577403,-2.1065004,-0.74267507,5.4789524,0.5307775,0.18605645,2.2985969,6.072069,0.6559505,3.9087205,0.9065882,-2.7155497,2.7311175,5.1812124,-1.916811,-4.2754736,2.9905362,3.3472562,3.1953554,-6.185062,5.005681,4.331908
2.1895604,-2.2362928,-2.033678,-6.151898,-1.4303843,-0.16406006,1.6909856,9.592958,-1.7361083,4.9327493,2.0567124,-7.53593,2.2875419,3.1596289,3.1459045,-1.444652,-1.2335597,2.5910268,1.627328,0.5154823,5.8523626,-2.8218865,4.4626384,4.739304,1.8398951,-4.895129,3.6887577,5.102685,1.3329623,-2.1912222,-9.489064,-3.587858,-6.4924364,-0.30452734,-0.8434465,-1.4115434,3.991982,-9.282287,-0.63367856,-2.2061596,3.885553,-2.4147196,-1.4577403,-2.1065004,-0.74267507,5.4789524,0.5307775,0.18605645,2.2985969,6.072069,0.6559505,3.9087205,0.9065882,-2.7155497,2.7311175,5.1812124,-1.916811,-4.2754736,2.9905362,3.3472562,3.1953554,-6.185062,5.005681,4.331908
2.1895604,-2.2362928,-2.033678,-6.151898,-1.4303843,-0.16406006,1.6909856,9.592958,-1.7361083,4.9327493,2.0567124,-7.53593,2.2875419,3.1596289,3.1459045,-1.444652,-1.2335597,2.5910268,1.627328,0.5154823,5.8523626,-2.8218865,4.4626384,4.739304,1.8398951,-4.895129,3.6887577,5.102685,1.3329623,-2.1912222,-9.489064,-3.587858,-6.4924364,-0.30452734,-0.8434465,-1.4115434,3.991982,-9.282287,-0.63367856,-2.2061596,3.885553,-2.4147196,-1.4577403,-2.1065004,-0.74267507,5.4789524,0.5307775,0.18605645,2.2985969,6.072069,0.6559505,3.9087205,0.9065882,-2.7155497,2.7311175,5.1812124,-1.916811,-4.2754736,2.9905362,3.3472562,3.1953554,-6.185062,5.005681,4.331908
2.1895604,-2.2362928,-2.033678,-6.151898,-1.4303843,-0.16406006,1.6909856,9.592958,-1.7361083,4.9327493,2.0567124,-7.53593,2.2875419,3.1596289,3.1459045,-1.444652,-1.2335597,2.5910268,1.627328,0.5154823,5.8523626,-2.8218865,4.4626384,4.739304,1.8398951,-4.895129,3.6887577,5.102685,1.3329623,-2.1912222,-9.489064,-3.587858,-6.4924364,-0.30452734,-0.8434465,-1.4115434,3.991982,-9.282287,-0.63367856,-2.2061596,3.885553,-2.4147196,-1.4577403,-2.1065004,-0.74267507,5.4789524,0.5307775,0.18605645,2.2985969,6.072069,0.6559505,3.9087205,0.9065882,-2.7155497,2.7311175,5.1812124,-1.916811,-4.2754736,2.9905362,3.3472562,3.1953554,-6.185062,5.005681,4.331908
2.1505766,-2.6288729,-1.8545622,-6.023773,-1.297963,0.14439523,1.719998,9.739014,-1.7374543,5.4352837,2.2355216,-8.075545,2.4497447,3.45662,2.8012674,-1.2006657,-0.8707845,2.332712,1.5047601,0.17837483,6.0556564,-2.75173,4.8515773,4.832988,1.741306,-4.4553876,3.0229626,5.7808533,1.386778,-1.9906173,-8.915355,-3.5033584,-6.8233986,-0.7365366,-0.9121129,-1.4670777,4.0746374,-9.510857,-0.07852265,-2.18764,4.4751062,-2.3550315,-1.205399,-2.1553836,-0.5922457,5.845081,0.2987755,0.22940786,2.534511,6.4594016,0.09298848,4.113797,0.9270798,-2.6826859,2.9063663,5.1403794,-2.363006,-4.72575,3.454163,3.1569283,3.5021682,-6.5842214,5.1493015,4.8557434
2.1505766,-2.6288729,-1.8545622,-6.023773,-1.297963,0.14439523,1.719998,9.739014,-1.7374543,5.4352837,2.2355216,-8.075545,2.4497447,3.45662,2.8012674,-1.2006657,-0.8707845,2.332712,1.5047601,0.17837483,6.0556564,-2.75173,4.8515773,4.832988,1.741306,-4.4553876,3.0229626,5.7808533,1.386778,-1.9906173,-8.915355,-3.5033584,-6.8233986,-0.7365366,-0.9121129,-1.4670777,4.0746374,-9.510857,-0.07852265,-2.18764,4.4751062,-2.3550315,-1.205399,-2.1553836,-0.5922457,5.845081,0.2987755,0.22940786,2.534511,6.4594016,0.09298848,4.113797,0.9270798,-2.6826859,2.9063663,5.1403794,-2.363006,-4.72575,3.454163,3.1569283,3.5021682,-6.5842214,5.1493015,4.8557434
2.1505766,-2.6288729,-1.8545622,-6.023773,-1.297963,0.14439523,1.719998,9.739014,-1.7374543,5.4352837,2.2355216,-8.075545,2.4497447,3.45662,2.8012674,-1.2006657,-0.8707845,2.332712,1.5047601,0.17837483,6.0556564,-2.75173,4.8515773,4.832988,1.741306,-4.4553876,3.0229626,5.7808533,1.386778,-1.9906173,-8.915355,-3.5033584,-6.8233986,-0.7365366,-0.9121129,-1.4670777,4.0746374,-9.510857,-0.07852265,-2.18764,4.4751062,-2.3550315,-1.205399,-2.1553836,-0.5922457,5.845081,0.2987755,0.22940786,2.534511,6.4594016,0.09298848,4.113797,0.9270798,-2.6826859,2.9063663,5.1403794,-2.363006,-4.72575,3.454163,3.1569283,3.5021682,-6.5842214,5.1493015,4.8557434
2.1505766,-2.6288729,-1.8545622,-6.023773,-1.297963,0.14439523,1.719998,9.739014,-1.7374543,5.4352837,2.2355216,-8.075545,2.4497447,3.45662,2.8012674,-1.2006657,-0.8707845,2.332712,1.5047601,0.17837483,6.0556564,-2.75173,4.8515773,4.832988,1.741306,-4.4553876,3.0229626,5.7808533,1.386778,-1.9906173,-8.915355,-3.5033584,-6.8233986,-0.7365366,-0.9121129,-1.4670777,4.0746374,-9.510857,-0.07852265,-2.18764,4.4751062,-2.3550315,-1.205399,-2.1553836,-0.5922457,5.845081,0.2987755,0.22940786,2.534511,6.4594016,0.09298848,4.113797,0.9270798,-2.6826859,2.9063663,5.1403794,-2.363006,-4.72575,3.454163,3.1569283,3.5021682,-6.5842214,5.1493015,4.8557434
2.1708405,-2.4247375,-1.9477046,-6.0903864,-1.3668182,-0.015992021,1.704908,9.663011,-1.7367337,5.173955,2.1425326,-7.7949357,2.3653953,3.3022087,2.9804523,-1.3275445,-1.0594018,2.4670036,1.5684675,0.35365435,5.949932,-2.7882142,4.6493154,4.7842684,1.7925732,-4.6840234,3.3691235,5.4282284,1.3587859,-2.0949092,-9.213625,-3.547266,-6.651264,-0.51191664,-0.87639636,-1.4381927,4.031643,-9.391971,-0.36718792,-2.19725,4.1685658,-2.3860521,-1.336601,-2.1299634,-0.6704587,5.6546907,0.4194191,0.20686483,2.41184,6.2579684,0.38570896,4.0071373,0.91641796,-2.699749,2.8152378,5.1615896,-2.1309776,-4.4916077,3.2130814,3.2558656,3.3426347,-6.3766413,5.074609,4.5833483
2.1708405,-2.4247375,-1.9477046,-6.0903864,-1.3668182,-0.015992021,1.704908,9.663011,-1.7367337,5.173955,2.1425326,-7.7949357,2.3653953,3.3022087,2.9804523,-1.3275445,-1.0594018,2.4670036,1.5684675,0.35365435,5.949932,-2.7882142,4.6493154,4.7842684,1.7925732,-4.6840234,3.3691235,5.4282284,1.3587859,-2.0949092,-9.213625,-3.547266,-6.651264,-0.51191664,-0.87639636,-1.4381927,4.031643,-9.391971,-0.36718792,-2.19725,4.1685658,-2.3860521,-1.336601,-2.1299634,-0.6704587,5.6546907,0.4194191,0.20686483,2.41184,6.2579684,0.38570896,4.0071373,0.91641796,-2.699749,2.8152378,5.1615896,-2.1309776,-4.4916077,3.2130814,3.2558656,3.3426347,-6.3766413,5.074609,4.5833483
2.1708405,-2.4247375,-1.9477046,-6.0903864,-1.3668182,-0.015992021,1.704908,9.663011,-1.7367337,5.173955,2.1425326,-7.7949357,2.3653953,3.3022087,2.9804523,-1.3275445,-1.0594018,2.4670036,1.5684675,0.35365435,5.949932,-2.7882142,4.6493154,4.7842684,1.7925732,-4.6840234,3.3691235,5.4282284,1.3587859,-2.0949092,-9.213625,-3.547266,-6.651264,-0.51191664,-0.87639636,-1.4381927,4.031643,-9.391971,-0.36718792,-2.19725,4.1685658,-2.3860521,-1.336601,-2.1299634,-0.6704587,5.6546907,0.4194191,0.20686483,2.41184,6.2579684,0.38570896,4.0071373,0.91641796,-2.699749,2.8152378,5.1615896,-2.1309776,-4.4916077,3.2130814,3.2558656,3.3426347,-6.3766413,5.074609,4.5833483
2.1708405,-2.4247375,-1.9477046,-6.0903864,-1.3668182,-0.015992021,1.704908,9.663011,-1.7367337,5.173955,2.1425326,-7.7949357,2.3653953,3.3022087,2.9804523,-1.3275445,-1.0594018,2.4670036,1.5684675,0.35365435,5.949932,-2.7882142,4.6493154,4.7842684,1.7925732,-4.6840234,3.3691235,5.4282284,1.3587859,-2.0949092,-9.213625,-3.547266,-6.651264,-0.51191664,-0.87639636,-1.4381927,4.031643,-9.391971,-0.36718792,-2.19725,4.1685658,-2.3860521,-1.336601,-2.1299634,-0.6704587,5.6546907,0.4194191,0.20686483,2.41184,6.2579684,0.38570896,4.0071373,0.91641796,-2.699749,2.8152378,5.1615896,-2.1309776,-4.4916077,3.2130814,3.2558656,3.3426347,-6.3766413,5.074609,4.5833483
2.4843392,-2.0116656,-2.4617124,-6.6937494,-1.8269931,-0.5695404,1.756346,9.804834,-1.5687426,4.06034,1.6399255,-7.1559258,2.1229126,2.6501417,3.9953341,-1.7678455,-1.7327131,3.014736,1.6168909,1.136899,5.4959555,-3.4122245,4.1109824,4.582506,1.8838937,-5.6438384,4.59867,4.511776,1.2780243,-2.5791333,-10.641877,-3.5738857,-6.1212463,0.52387327,-0.7694404,-1.3314024,4.018139,-9.001323,-1.2843312,-2.0938356,3.3384311,-2.9237714,-1.971139,-1.8737838,-0.76146096,4.845279,0.9379721,0.1667777,2.0404003,5.72797,1.286934,3.9423647,1.080607,-2.670296,2.9004462,5.296885,-1.3705753,-3.9620016,2.4892914,3.395754,3.0754282,-6.0239654,5.241646,3.911207
2.178215,-2.350502,-1.981573,-6.1146183,-1.3918593,-0.07432184,1.6994233,9.635414,-1.7364873,5.0789347,2.1087246,-7.692903,2.3347259,3.2460406,3.0456307,-1.3736777,-1.1280094,2.5158613,1.5916549,0.41740474,5.9114957,-2.801479,4.5757756,4.7665553,1.8112152,-4.7671857,3.49504,5.299984,1.3486129,-2.1328506,-9.322131,-3.5632567,-6.588696,-0.43021783,-0.86341614,-1.4276944,4.0160193,-9.348762,-0.4721691,-2.20076,4.0570755,-2.3973455,-1.3843226,-2.1207204,-0.6989075,5.58546,0.46328753,0.19866759,2.367229,6.1847353,0.49216774,3.968367,0.9125456,-2.7059736,2.7820995,5.16932,-2.046609,-4.4064636,3.125412,3.291868,3.2846153,-6.301171,5.0474553,4.484296
2.178215,-2.350502,-1.981573,-6.1146183,-1.3918593,-0.07432184,1.6994233,9.635414,-1.7364873,5.0789347,2.1087246,-7.692903,2.3347259,3.2460406,3.0456307,-1.3736777,-1.1280094,2.5158613,1.5916549,0.41740474,5.9114957,-2.801479,4.5757756,4.7665553,1.8112152,-4.7671857,3.49504,5.299984,1.3486129,-2.1328506,-9.322131,-3.5632567,-6.588696,-0.43021783,-0.86341614,-1.4276944,4.0160193,-9.348762,-0.4721691,-2.20076,4.0570755,-2.3973455,-1.3843226,-2.1207204,-0.6989075,5.58546,0.46328753,0.19866759,2.367229,6.1847353,0.49216774,3.968367,0.9125456,-2.7059736,2.7820995,5.16932,-2.046609,-4.4064636,3.125412,3.291868,3.2846153,-6.301171,5.0474553,4.484296
